figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
image_0026,27,../02_images/figures/image_0026.jpg,"(b) Simulated lattice rotation about [11-2]; experiment and simulation (positive values indicate counter-clockwise rotation) [171,174,177].",0.3546,low,This example presents the use of a dislocation-based constitutive model to incorporate the mechanical interaction between mobile dislocations and grain boundaries into the CPFE framework.,0.341891,low,"The partial success of the simulation with the empirical viscoplastic hardening law in the case of the high-angle grain boundary is attributed to the strong effect of the change in the Schmid factor across the interface, i.e. kinematic effects prevail over dislocation density effects in this case.",0.341319,low,"The results do not only yield reasonable mechanical stressstrain response for the differently oriented crystals, but also provided insight about the development of the dislocation structure responsible for the respective plastic behavior observed.",0.336988,low,Application of a non-local dislocation model including GNDs to shear tests of aluminum single crystals,0.333468,low,The approach is based on the introduction of an additional activation energy into the rate equation for mobile dislocations in the vicinity of grain boundaries.
image_0027,28,../02_images/figures/image_0027.jpg,"Fig. 28. Comparison of the von Mises equivalent strain on the surface of an aluminum single crystal (3.1 mm long, 2.0 mm thick and 2.2 mm high) for a simple shear test. The left column shows experimental results obtained by strain measurements via digital image correlation (DIC). The central column shows results obtained by using a conventional viscoplastic formulation. The right column shows results obtained by using an enhanced non-local model (see Section 4.3) which considers GNDs.",0.536534,high,The constitutive parameters were fitted by using the stress— strain response of a single-crystal simple shear test illustrated in Figs. 28 and 29.,0.494746,high,"The predictions of this non-local model were compared to simple shear experiments on commercially pure aluminum single crystals and to conventional viscoplastic CPFE simulations (Fig. 28) [24,98,406].",0.370665,low,"The partial success of the simulation with the empirical viscoplastic hardening law in the case of the high-angle grain boundary is attributed to the strong effect of the change in the Schmid factor across the interface, i.e. kinematic effects prevail over dislocation density effects in this case.",0.365897,low,This work demonstrates very nicely the far reaching effect of a grain boundary causing substantial deformation heterogeneity in the grain interior.,0.361089,low,This example presents the use of a dislocation-based constitutive model to incorporate the mechanical interaction between mobile dislocations and grain boundaries into the CPFE framework.
chart_0028,29,../02_images/figures/chart_0028.jpg,"Fig. 29. Simulated shear stressstrain curves for samples with different height-to-length ratios, demonstrating the size sensitivity of the non-local dislocation model.",0.573715,high,The resulting shear stressshear strain curves are shown in Fig. 29.,0.555031,high,This results in an intersection of the stress-strain curves for $H = H _ { 0 }$ and $H = H _ { 0 } / 2$ in Fig. 29.,0.372398,low,"Therefore, the shear simulation presented above was repeated for a set of three cases which were characterized by different height-to-length ratios.",0.358969,low,Average lath length for $3 0 ^ { \circ }$ specimens is less than for $0 ^ { \circ }$ and 90° in both the bulk and edge regions.,0.355433,low,"For this purpose the height H of the sheared sample was changed to one-half and one-tenth of the original height $H _ { 0 } ,$ ,respectively."
chart_0029,30,../02_images/figures/chart_0029.jpg,"F $H { = } H _ { 0 } , H { = } \mathbf { \bar { } } H _ { 0 } / 2$ and $H = H _ { 0 } / 1 0$ (all plots are scaled to the same height for a better comparison), respectively. GND, geometrically necessary dislocation density; SSD, statistically stored dislocation density.; Fig. 31. CPFE simulated and experimentally observed orientation dependence of the stressstrain profile of aluminum single crystals during tensile loading [19].",0.558346,high,The model was implemented in a CPFE framework to study the polyslip behavior of aluminum single crystals of different initial crystallographic orientation under tensile loading (Fig. 31).,0.479317,high,"Atomic-resolution STEM-HAADF images of one of the 1-5 nm precipitates more clearly show ordered bright and dim {110} planes, corresponding with L12 coherent precipitates (Figure 31).",0.372468,low,Zhao et al. [32] conducted a study of plastic strain localization and deformation-induced surface roughening in an aluminum polycrystal consisting of a small set of coarse grains (oligocrystal).,0.363122,low,"Dunand, Transformation superplasticity of super α2 titanium aluminide, Acta Mater. 46 (16) (1998) 56635675, https://doi.org/10.1016/ S1359-6454(98)00252-3.",0.360541,low,"Seidman, Criteria for developing castable, creepresistant aluminum-based alloys - A review, Int."
image_0030,31,../02_images/figures/image_0030.jpg,"low angle grain boundary 7.4°; Fig. 32. Simple shear test of a bicrystal with a 7.4° low-angle grain boundary (3.1 mm long, 2.0 mm thick and 2.2 mm high). Comparison of the von Mises strain patterns as obtained from the experiment via digital image correlation (DIC, left column), from the simulation with a conventional viscoplastic constitutive law (central column), and from the simulation which uses an advanced dislocation-based non-local model (see Section 4.3) (right column).",0.36932,low,This work demonstrates very nicely the far reaching effect of a grain boundary causing substantial deformation heterogeneity in the grain interior.,0.363013,low,"Particular attention in the analysis is placed on the ability of the CPFE model to capture the fine details of the surface roughening effects, orientation-dependent strain localization, and the pattern of activation of slip systems in the grains.",0.352582,low,Such combined methods can predict microstructures and texture evolution during thermomechanical treatment.,0.351403,low,Zhao et al. [32] conducted a study of plastic strain localization and deformation-induced surface roughening in an aluminum polycrystal consisting of a small set of coarse grains (oligocrystal).,0.348401,low,"In particular, the landmark paper of Beaudoin et al. [110] motivated further investigations on in-grain orientation scatter (grain fragmentation) and corresponding approaches to classify grains according to their kinematic stability upon loading."
image_0031,32,../02_images/figures/image_0031.jpg,"intermediate angle grain boundary 15.9°; Fig. 33. Simple shear test of a bicrystal with a 15.9° intermediate-angle grain boundary (3.1 mm long, 2.0 mm thick and 2.2 mm high). Comparison of the von Mises strain patterns as obtained from the experiment via digital image correlation (DIC, left column), from the simulation with a conventional viscoplastic constitutive law (central column), and from the simulation which uses an advanced dislocation-based non-local model (see Section 4.3) (right column).",0.368994,low,This work demonstrates very nicely the far reaching effect of a grain boundary causing substantial deformation heterogeneity in the grain interior.,0.36023,low,"Particular attention in the analysis is placed on the ability of the CPFE model to capture the fine details of the surface roughening effects, orientation-dependent strain localization, and the pattern of activation of slip systems in the grains.",0.349312,low,Such combined methods can predict microstructures and texture evolution during thermomechanical treatment.,0.347918,low,"In this section we present approaches for predicting primary static recrystallization and related grain-coarsening phenomena by combining CPFE simulations with Monte Carlo, cellular automaton or network models [148,155,156, 159,162,163,407].",0.346148,low,Bate [155] assumed that the von Mises stress obtained from a CPFE bicrystal model is linearly related to the substructure density in deformed metals that undergo extensive dynamic recovery.
image_0032,33,../02_images/figures/image_0032.jpg,"large angle grain boundary 33.2°; Fig. 34. Simple shear test of a bicrystal with a 33.2° high-angle grain boundary (3.1 mm long, 2.0 mm thick and 2.2 mm high). Comparison of the von Mises strain patterns as obtained from the experiment via digital image correlation (DIC, left column), from the simulation with a conventional viscoplastic constitutive law (central column), and from the simulation which uses an advanced dislocation-based non-local model (see Section 4.3) (right column).",0.488587,high,"For the bicrystal with the high-angle grain boundary (Fig. 34), the empirical (local) model is capable of predicting some, although not all, characteristics of the strain separation between the two crystals.",0.357768,low,According to this model nucleation takes place in areas which reveal high misorientations among neighboring subgrains and a high local driving force for curvature-driven discontinuous subgrain coarsening.,0.355157,low,Such combined methods can predict microstructures and texture evolution during thermomechanical treatment.,0.350827,low,"Particular attention in the analysis is placed on the ability of the CPFE model to capture the fine details of the surface roughening effects, orientation-dependent strain localization, and the pattern of activation of slip systems in the grains.",0.348435,low,Raabe and Becker used a method in which the results of a CPFE simulation serve as a starting microstructure for a subsequent discrete cellular automaton recrystallization simulation.
chart_0033,34,../02_images/figures/chart_0033.jpg,showing a closer agreement with experimental data.,0.371752,low,According to this model nucleation takes place in areas which reveal high misorientations among neighboring subgrains and a high local driving force for curvature-driven discontinuous subgrain coarsening.,0.363025,low,"Particular attention in the analysis is placed on the ability of the CPFE model to capture the fine details of the surface roughening effects, orientation-dependent strain localization, and the pattern of activation of slip systems in the grains.",0.357681,low,"A tensile curve for conventional high-strength pure copper with a grain size (- 400 nm, Methods) similar to that of Cu-12%-ANP is presented for comparison.",0.354239,low,"However, further increases in austenite fraction do not improve ductility (at 580 C).",0.35291,low,Bate [155] assumed that the von Mises stress obtained from a CPFE bicrystal model is linearly related to the substructure density in deformed metals that undergo extensive dynamic recovery.
image_0034,35,../02_images/figures/image_0034.jpg,small assembly of coarse grains (oligocrystal) [32].,0.341436,low,Such combined methods can predict microstructures and texture evolution during thermomechanical treatment.,0.340723,low,There are some high-angle boundaries associated with the deformation inhomogeneity in the upper grain.,0.339707,low,The advantage of the approach is that they consider the material heterogeneity of the deformation microstructure and recrystallization phenomena as opposed to classical statistical approaches which are based on the assumption of material homogeneity.,0.338998,low,According to this model nucleation takes place in areas which reveal high misorientations among neighboring subgrains and a high local driving force for curvature-driven discontinuous subgrain coarsening.,0.33344,low,"The purpose of the present simulation is to study the TRIP effect as a function of crystallographic orientations, i.e. the orientation of the austenitic and ferritic grains with respect to the applied load as well as the orientation mismatch between neighboring grains."
image_0035,36,../02_images/figures/image_0035.jpg,Fig. 37. Simulation of Beaudoin et al. of a grain cluster consisting originally of S-oriented crystals (fcc). Results are shown after a thickness reduction of 85%: (a) section with stable S orientations; (b) section with cube bands. Images are scaled by a factor of 10 in the thickness (N) direction [1 10].,0.513504,high,"The aim of these works was to systematically learn which types of grains (texture components) tend to build up large orientation gradients under certain loading states [92,117] (Fig. 37).",0.363562,low,High-angle grain boundaries were characterized by an activation energy for the mobility of 1.3 eV.,0.359976,low,According to this model nucleation takes place in areas which reveal high misorientations among neighboring subgrains and a high local driving force for curvature-driven discontinuous subgrain coarsening.,0.356324,low,"The present simulation approach works above the subgrain scale, i.e. it does not explicitly describe cell walls and subgrain coarsening phenomena such as the approach of Bate [155].",0.350591,low,From the CPFE results he constructed a cell structure and used it as input to a 2-D network model for recrystallization simulation.
image_0036,37,../02_images/figures/image_0036.jpg,stored energy map: max. 1MPa,0.297597,low,"At the later stage, considerable strain-induced boundary migration has occurred.",0.287131,low,"However, due to the precipitation of B2 phase, the role of precipitation strengthening is increasing.",0.286532,low,The maximum driving force in the region arising from the stored dislocation density was about 1 MPa.,0.284106,low,"However, the control over the CG region in the upper melt pool remains less effective [9,18,19].",0.282551,low,The applied boundary conditions correspond to an axial straining rate of $1 0 ^ { - 4 } \mathrm { s } ^ { - 1 }$ .
image_0037,38,../02_images/figures/image_0037.jpg,(c); Fi density (threshold value).,0.33175,low,According to this model nucleation takes place in areas which reveal high misorientations among neighboring subgrains and a high local driving force for curvature-driven discontinuous subgrain coarsening.,0.319195,low,"At the later stage, considerable strain-induced boundary migration has occurred.",0.316984,low,There are some high-angle boundaries associated with the deformation inhomogeneity in the upper grain.,0.316153,low,"This is in agreement with experimental observations for TRIP steels (see e.g. [409,410]).",0.31094,low,The maximum driving force in the region arising from the stored dislocation density was about 1 MPa.
image_0038,39,../02_images/figures/image_0038.jpg,F misorientation of more than $1 5 ^ { \circ } [ 1 \dot { 6 } 2 ]$,0.351374,low,"In the simulations, four TRIP steel microstructures with different austenitic and ferritic crystallographic orientations (textures) are considered, namely (1)",0.345999,low,The goal of the first example is to investigate the dependence of the rolling texture evolution of two β-TiNb binary alloys on the elastic properties.,0.342053,low,The mechanical behavior of a TRIP-assisted steel is simulated for an uniaxially loaded sample composed of a single austenitic grain surrounded by a matrix of ferritic grains.,0.333377,low,Using elastic constants from ab initio simulations for predicting textures and texture-dependent elastic properties of β-Ti,0.329926,low,"A particular advantage of using an FEM-based method rather than an analytical or semianalytical approach for obtaining the polycrystal stiffness from corresponding ab initio single crystal data is that it allows one to consider any kind of crystallographic texture, including also intra- or in-grain interactions."
chart_0039,40,../02_images/figures/chart_0039.jpg,(b); consisting of an austenitic grain embedded in a ferritic matrix.,0.39,low,"Thus, damage developed in response to a nearby local strain concentration at the left edge of grain 14, where strain transfer across a grain boundary some distance from the strain concentration led to weakening of the boundary.",0.380641,low,"Furthermore, samples containing a $[ 1 1 1 ] _ { \mathrm { A } }$ -loaded austenitic grain give a relatively high initial yield stress in comparison to the corresponding samples with a $[ 1 0 0 ] _ { \mathrm { A } }$ -loaded austenitic grain.",0.370331,low,The effect of the mismatch between the orientation of the transforming austenitic grain and the surrounding matrix can be quite significant (cf. e.g. samples 3 and 4).,0.370302,low,This means that local elastic loads (hot spots) among neighboring grains become more frequent as the elastic anisotropy increases.,0.365898,low,"The two diagrams present the distribution of the equivalent elastic stress and strain values in a randomly textured polycrystalline aggregate consisting of 200 grains and $3 2 \times 3 2 \times 3 2$ elements for three different elastic tensors (magnitude, anisotropy) of three β-Ti alloys."
image_0040,41,../02_images/figures/image_0040.jpg,"Fig. 43. Microcracks arising from twin interactions with a grain boundary in TiAl. Ellpses represent tilted unit circles on slip planes identified by poles, with slip or twinning vectors as indicated, with shaded half below the surface. Schmid factors are based upon the global (vertical) stress direction. The surrounding microstructure was modeled using CPFE.",0.571254,high,Preliminary CPFE modeling (using phenomenological hardening relationships) of one of the microstructures used to develop the fip showed greatly enhanced activation of the secondary twining system responsible for the observed microcrack where it occurred (see Figs. 43 and 44).,0.379326,low,"A particular advantage of using an FEM-based method rather than an analytical or semianalytical approach for obtaining the polycrystal stiffness from corresponding ab initio single crystal data is that it allows one to consider any kind of crystallographic texture, including also intra- or in-grain interactions.",0.37215,low,"The corresponding FFT pattern reveals stacking faults habit plane is (001). e An inverse FFT image masking circled diffraction spots shows lattice distortion around stacking faults with some additional half planes, indicating the existence of dislocations. f An HRTEM micrograph for the Al9(Fe,Co,Ni)2 particle in (b) slightly off the pillar top with planar defects.",0.363745,low,"Microstructural observation using the electron backscatter diffraction pattern analysis in the scanning electron microscopy (SEM-EBSD), it was confirmed that the $\beta$ phases exist mostly near the surface region in the fabricated samples where rapid solidification occurred, and it was hardly seen in the central part of the prepared samples where the mechanical properties were examined in the following sections.",0.362688,low,The twinning system responsible for the crack appeared to geometrically accommodate a strain concentration that occurred on the other (upper left) side of grain 14.
image_0041,42,../02_images/figures/image_0041.jpg,"Fig. 45. $\varphi _ { 2 } = 4 5 ^ { \circ }$ sections of the orientation distribution functions obtained for deformation texture simulations of two β-TiNb binary alloys to various strains (given in terms of the engineering thickness reduction) using two different sets of elastic constants. Top row: Young's modulus surface diagram of Ti18 at.%Nb (left) and Ti31 at.%Nb (right). The Zener ratio is defined as $2 C _ { 4 4 } / ( C _ { 1 1 } - C _ { 1 2 } )$ . Units for the modulus surface plots are in GPa. Units for the textures are in orientation densities, f(g).",0.505449,high,Fig. 45 shows the predicted crystallographic textures in terms of a set of $\varphi _ { 2 } = 4 5 ^ { \circ }$ sections through Euler space for the two cases.,0.34703,low,This review showed that the CPFE method offers a comprehensive theoretical approach for the inclusion of micromechanical models and concepts in a unified theory of crystal plasticity including proper boundary condition treatment.,0.346562,low,"The first one consists in the assembly of virtual polycrystalline (and, if required, multiphase) specimens and the subsequent simulation of their integral response under load.",0.343752,low,The open questions can be grouped into issues of microstructure patterning; homogenization; physics and statistics behind constitutive models; damage mechanics; multiscale approaches; numerical stability; coupling to experiments; and alternative solution methods for crystal plasticity constitutive models.,0.341941,low,"These submodels deal with complex deformation mechanisms concerning the details of the interaction among competing deformation carriers, grains and phases at a simplified level."
chart_0042,43,../02_images/figures/chart_0042.jpg,"Fig. 46. Crystal elasticity finite element (CEFE) predictions of the distribution of elastic equivalent stress and strain values in three randomly textured polycrystalline β-Ti alloy aggregates each consisting of 200 grains and $3 2 \times 3 2 \times 3 2$ finite elements. Each polycrystalline aggregate is characterized by a specific elastic tensor which was calculated using ab initio methods. The (nearly) isotropic case yields practically no internal mechanical spread, while the most anisotropic case leads to pronounced local stressstrain concentrations. The samples were subjected to tensile loading (purely elastic).",0.451402,high,The results are very similar to the corresponding FE predictions presented in Fig. 46.,0.41944,high,A second (elastic) example of using ab initio elastic stiffness constants in a CPFE framework is shown in Fig. 46.,0.34542,low,"Fritzmeier, Walter, Meisels, and Jewett also investigated alloy 903, a FCC FeNi-base precipitation strengthened superalloy [10].",0.32274,low,"Tamponi, et al., Fatigue crack initiation and growth in a CrMo steel under hydrogen pressure, Int.",0.322681,low,"Ci et al. [41] observed a gradual eutectic increase during deposition in DD32 single crystal Ni-base superalloy repaired by DED, leading to cracking and reduced stress rupture properties in the heat-affected zone (HAZ)."
image_0043,44,../02_images/figures/image_0043.jpg,"Fig. 47. Representation of the FE meshes used by Delannay et al. [126]. (a) Initial mesh in the simulation where brick shapes were used. (b) Result of plane-strain compression (periodic boundary conditions, 70% thickness reduction along 3×). (c) Representation of one grain in the simulation as truncated octahedron [126].",0.47575,high,Delannay et al. [126] tested a set of different simulation approaches for the prediction of texture development and microscopic strain heterogeneity in cold-rolled ultra-lowcarbon and multiphase steels under uniaxial tension (Fig. 47).,0.35811,low,Examples are nucleation models for deformation twins which are based on cooperatively acting configurations of partial dislocations or the nucleation of martensite plates at shear bands or existing interfaces.,0.354515,low,It is clear that the microstructure and crystallographic texture of large parts cannot be presented via grain-by-grain maps (e.g. transferred from EBSD data onto a FE mesh).,0.350774,low,"Furthermore, the degree of plastic deformation of martensite in an austenitic environment is not yet well understood.",0.35013,low,"These submodels deal with complex deformation mechanisms concerning the details of the interaction among competing deformation carriers, grains and phases at a simplified level."
chart_0044,45,../02_images/figures/chart_0044.jpg,"Fig. 48. Simulations and experimental data of the earing profile (ear height/average height) after cup drawing of a ferritic stainless steel (X6Cr17, AISI 430) with texture gradients. Different cases were simulated: in one case the texture component CPFE used only the texture components observed in the mid-thickness layer of the material as starting texture for all elements (at s = 0). A second simulation used the subsurface texture components (at s = 0.8) as starting texture for all elements. A third simulation used a mixture of mid-thickness texture components (at s = 0.0) for the center element layer (1/3 of all mesh elements) and the subsurface texture components (at s = 0.8) for the two surface element layers (2/3 of all mesh elements). In all cases the mesh consisted of three finite elements across the sheet thickness. Additionally, a Hill 48 yield surface calculation was performed where the coefficients were fitted from experimentally obtained r-values for this sheet.",0.448483,high,Fig. 48 shows the predicted and the measured earing profiles in terms of the relative ear height (normalized by the average height).,0.351539,low,A phase field modeling approach of cyclic fatigue crack growth.,0.350393,low,"Zhang, Prediction of failure envelopes and stress— strain curves of fiber composite laminates under triaxial loads, J.",0.349088,low,"Extended finite element simulation on tensile, fracture toughness and fatigue crack growth behaviour of additively manufactured Ti6Al4V alloy.",0.347406,low,"In addition to developing better models for mechanistic details, approaches for alloy element effects will also be a strategic area of further research."
image_0045,46,../02_images/figures/image_0045.jpg,Fig. 49. Comparison of the earing profile between experiment and texture component CPFE simulation for a cube-textured aluminum sheet after cup drawing.,0.51028,high,"The second example, Fig. 49, shows a similar comparison between experiment and simulation for a cube-textured aluminum sheet after cup drawing.",0.333913,low,"Generally, the nickel-based superalloy parts are fabricated by casting, forging and powder metallurgy.",0.326434,low,In the present example the use of the CPFE method for virtual testing is demonstrated for a low-carbon steel grade.,0.326425,low,ASTM F3056-14 Standard Specification for Additive Manufacturing Nickel Alloy (UNS N06625) With Powder Bed Fusion.,0.325885,low,"Chaoli, High strength aluminum cast alloy: a Sc modification of a standard AlSiMg cast"
chart_0046,47,../02_images/figures/chart_0046.jpg,"Fig. 51. Direct fast Fourier predictions of an elastic problem based on the approach of Lebensohn [300,435]. The results show the distribution of elastic equivalent stress and strain in three randomly textured polycrystalline β-Ti alloy aggregates, each consisting of 200 grains and 32 × 32 × 32 Fourier points. Each polycrystalline aggregate is characterized by a specific elastic tensor which was calculated using ab initio methods. The (nearly) isotropic case yields practically no internal mechanical spread, while the most anisotropic case leads to pronounced local stressstrain concentrations. The samples were subjected to tensile loading. The results are similar to the corresponding FE predictions presented above in Fig. 46. The differences between the direct fast Fourier and the FE results are attributed to the fact that the direct fast Fourier predictions used periodic boundary conditions while the FE approach used a free surface.",0.504131,high,"A purely elastic example of using different stiffness tensors in the direct fast Fourier method of Lebensohn [300,435] is shown in Fig. 51.",0.349142,low,The deformation rates in such cases are typically orders of magnitude above realistic scales so that the transfer of such information must be done with great care since the results cannot in all cases be used for low-rate deformation constitutive models that typically prevail in CPFE simulations.,0.344273,low,A typical example is the replacement of biaxial polycrystal tests as required for fitting yield surface formulations by CPFE predictions [217].,0.342598,low,Discrete Fourier formulations imply periodicity of the modeled aggregate.,0.336073,low,"In addition to the comparison of corresponding simulations with experiments it would also make sense to derive adequate damage criteria, such as modified Griffith models, which can help to establish a quantitative link between mechanical quantities that the CPFE method provides and damage nucleation."
